Price,Close,High,Low,Open,Volume
Ticker,0700.HK,0700.HK,0700.HK,0700.HK,0700.HK
Date,,,,,
2025-10-21,630.5,644.0,630.0,643.0,14171988
2025-10-22,623.5,629.0,616.5,626.0,9979448
2025-10-23,633.0,636.0,618.0,620.0,12419348
2025-10-24,637.5,641.5,633.5,639.0,11997034
2025-10-27,656.0,656.0,646.0,649.0,16043970
2025-10-28,645.0,656.0,641.0,656.0,16295470
2025-10-30,651.0,664.0,645.0,657.0,21772780
2025-10-31,629.0,655.0,629.0,651.5,20578283
2025-11-03,628.0,634.0,622.5,630.5,11591004
2025-11-04,629.0,640.0,625.5,631.0,14972125
2025-11-05,629.0,632.0,613.0,621.0,13309811
2025-11-06,644.0,645.5,629.5,629.5,13081287
2025-11-07,634.0,643.0,628.5,638.0,13314360
2025-11-10,649.5,651.0,641.0,641.0,14513815
2025-11-11,650.0,662.0,641.0,662.0,13087772
2025-11-12,657.0,658.5,652.0,655.0,13658568
2025-11-13,656.0,660.0,645.0,649.5,17299913
2025-11-14,641.0,659.0,640.0,645.0,19956444
2025-11-17,636.5,642.5,633.0,640.0,13794477
2025-11-18,623.5,641.0,620.5,628.0,18818609
2025-11-19,622.5,631.5,619.5,627.5,13959708
2025-11-20,621.0,630.5,615.5,626.5,14015988
2025-11-21,610.0,615.0,606.0,610.0,23732050
2025-11-24,624.5,627.5,613.5,615.0,22376801
2025-11-25,625.0,635.0,620.5,633.0,14877620
2025-11-26,619.5,630.0,618.0,628.5,14429595
2025-11-27,611.5,620.5,609.0,618.0,15493209
2025-11-28,611.5,617.0,608.5,611.5,13216245
2025-12-01,619.5,623.0,613.0,613.5,12643338
2025-12-02,617.0,626.0,615.0,625.5,11460186
2025-12-03,611.0,616.0,608.5,616.0,11002158
2025-12-04,612.0,613.0,605.0,610.0,15329748
2025-12-05,610.0,611.0,604.0,605.0,14638391
2025-12-08,605.0,609.5,604.0,607.5,13421327
2025-12-09,602.5,610.0,596.0,609.5,17431321
2025-12-10,603.0,603.0,595.0,602.0,14750743
2025-12-11,601.5,612.0,599.0,609.0,12480887
2025-12-12,616.0,616.0,601.5,608.0,17825495
2025-12-15,603.0,608.5,602.0,606.0,15165502
2025-12-16,596.5,603.0,592.0,602.5,15987678
2025-12-17,605.0,606.0,594.5,597.0,14824785
2025-12-18,605.0,606.0,599.0,601.0,10153604
2025-12-19,614.0,617.5,607.0,610.0,17765762
2025-12-22,614.5,621.5,610.0,620.0,13868060
2025-12-23,602.0,614.5,601.5,613.5,15623392
2025-12-24,602.5,602.5,602.5,602.5,0
2025-12-29,596.5,611.0,596.0,606.0,18502650
2025-12-30,600.0,601.0,594.0,598.5,13582535
